Crypto,Date,Price,Open,High,Low,Vol.,ChangeP
Binance Coin,20-Jan-21,42.57,42.6,42.76,40.29,4.23M,-0.13%
Binance Coin,19-Jan-21,42.62,45.36,47.19,41.75,5.77M,-6.02%
Binance Coin,18-Jan-21,45.35,45.91,46.88,44.07,3.37M,-0.93%
Binance Coin,17-Jan-21,45.78,43.1,46.69,40.94,4.26M,6.21%
Binance Coin,16-Jan-21,43.1,40.92,44.1,40.68,3.56M,5.35%
Binance Coin,15-Jan-21,40.91,41.88,42.54,38.87,3.77M,-2.31%
Binance Coin,14-Jan-21,41.88,40.12,41.93,39.65,3.59M,4.39%
Binance Coin,13-Jan-21,40.12,38.24,40.42,37.05,3.91M,4.89%
Binance Coin,12-Jan-21,38.25,38.16,40.01,37.13,4.38M,0.00%
Binance Coin,11-Jan-21,38.26,42.42,42.44,35.1,8.52M,-9.84%
Binance Coin,10-Jan-21,42.43,43.84,45.12,40.14,5.55M,-3.19%
Binance Coin,09-Jan-21,43.83,42.33,44.02,41.51,3.56M,3.55%
Binance Coin,08-Jan-21,42.33,43.62,43.65,40.34,4.69M,-3.01%
Binance Coin,07-Jan-21,43.64,42.22,44.47,41.41,6.79M,3.45%
Binance Coin,06-Jan-21,42.19,41.79,42.19,40.5,5.24M,0.95%
Binance Coin,05-Jan-21,41.79,41.12,41.79,38.86,4.88M,1.68%
Binance Coin,04-Jan-21,41.1,41.25,43.21,38.09,6.87M,-0.29%
Binance Coin,03-Jan-21,41.22,38.24,41.64,37.78,6.34M,7.81%
Binance Coin,02-Jan-21,38.23,37.73,38.46,36.81,3.94M,1.35%
Binance Coin,01-Jan-21,37.72,37.33,38.93,36.98,3.24M,1.04%
Ethereum,30-Nov-21,"4,628.90","4,443.22","4,749.12","4,349.21",973.46K,4.18%
Ethereum,29-Nov-21,"4,443.22","4,296.98","4,456.82","4,280.18",532.66K,3.40%
Ethereum,28-Nov-21,"4,296.98","4,095.16","4,297.63","3,980.24",487.53K,4.94%
Ethereum,27-Nov-21,"4,094.80","4,037.06","4,183.02","4,029.06",370.73K,1.49%
Ethereum,26-Nov-21,"4,034.53","4,520.30","4,548.10","3,917.43",1.00M,-10.75%
Ethereum,25-Nov-21,"4,520.30","4,270.73","4,549.74","4,248.90",578.65K,5.77%
Ethereum,24-Nov-21,"4,273.54","4,340.23","4,372.83","4,172.19",595.96K,-1.54%
Ethereum,23-Nov-21,"4,340.23","4,086.73","4,384.75","4,064.17",684.35K,6.20%
Ethereum,22-Nov-21,"4,086.95","4,268.07","4,311.46","4,026.75",717.08K,-4.24%
Ethereum,21-Nov-21,"4,268.08","4,409.02","4,422.60","4,246.20",446.23K,-3.19%
Ethereum,20-Nov-21,"4,408.85","4,295.27","4,434.27","4,206.75",462.99K,2.64%
Ethereum,19-Nov-21,"4,295.43","3,996.29","4,305.41","3,978.08",571.96K,7.34%
Ethereum,18-Nov-21,"4,001.87","4,290.31","4,342.74","3,958.44",792.38K,-6.74%
Ethereum,17-Nov-21,"4,290.88","4,208.29","4,298.30","4,071.01",664.94K,1.97%
Ethereum,16-Nov-21,"4,208.16","4,562.97","4,562.97","4,115.31",1.12M,-7.78%
Ethereum,15-Nov-21,"4,562.98","4,625.71","4,769.38","4,543.47",495.96K,-1.35%
Ethereum,14-Nov-21,"4,625.59","4,644.40","4,692.76","4,514.95",340.96K,-0.41%
Ethereum,13-Nov-21,"4,644.61","4,665.76","4,705.02","4,585.37",290.27K,-0.49%
Ethereum,12-Nov-21,"4,667.31","4,720.50","4,807.16","4,511.96",634.59K,-1.13%
Ethereum,11-Nov-21,"4,720.87","4,633.98","4,778.17","4,578.66",418.61K,1.87%
Ethereum,10-Nov-21,"4,634.03","4,731.83","4,864.06","4,498.78",761.90K,-2.07%
Ethereum,09-Nov-21,"4,731.83","4,808.34","4,836.69","4,715.43",437.41K,-1.59%
Ethereum,08-Nov-21,"4,808.38","4,612.05","4,822.97","4,612.05",673.21K,4.26%
Ethereum,07-Nov-21,"4,612.06","4,517.27","4,634.39","4,502.70",337.81K,2.10%
Ethereum,06-Nov-21,"4,517.36","4,475.00","4,526.75","4,330.29",442.60K,0.95%
Ethereum,05-Nov-21,"4,475.00","4,534.96","4,569.31","4,439.67",409.75K,-1.33%
Ethereum,04-Nov-21,"4,535.11","4,601.93","4,604.83","4,421.87",495.86K,-1.46%
Ethereum,03-Nov-21,"4,602.21","4,586.96","4,661.88","4,458.87",634.68K,0.35%
Ethereum,02-Nov-21,"4,586.06","4,320.85","4,598.38","4,287.36",630.26K,6.14%
Ethereum,01-Nov-21,"4,320.85","4,287.41","4,376.94","4,157.51",574.26K,0.78%
Ethereum,31-Oct-21,"4,287.56","4,322.00","4,393.61","4,169.48",555.32K,-0.77%
Ethereum,30-Oct-21,"4,320.65","4,413.70","4,428.41","4,250.24",494.87K,-2.11%
Ethereum,29-Oct-21,"4,413.70","4,284.90","4,458.30","4,268.21",781.57K,3.01%
Ethereum,28-Oct-21,"4,284.90","3,921.54","4,289.80","3,896.33",865.80K,9.25%
Ethereum,27-Oct-21,"3,921.93","4,130.06","4,299.61","3,914.06",1.07M,-5.03%
Ethereum,26-Oct-21,"4,129.51","4,219.92","4,291.98","4,098.19",559.29K,-2.14%
Ethereum,25-Oct-21,"4,219.92","4,082.68","4,234.76","4,069.94",481.41K,3.36%
Ethereum,24-Oct-21,"4,082.80","4,168.80","4,184.00","3,965.84",507.63K,-2.06%
Ethereum,23-Oct-21,"4,168.85","3,970.94","4,169.33","3,938.79",487.03K,4.98%
Ethereum,22-Oct-21,"3,970.94","4,053.89","4,164.11","3,896.40",654.77K,-2.05%
Ethereum,21-Oct-21,"4,054.16","4,160.51","4,366.91","4,029.48",1.14M,-2.54%
Ethereum,20-Oct-21,"4,159.89","3,876.76","4,168.12","3,830.26",752.03K,7.30%
Ethereum,19-Oct-21,"3,876.78","3,745.46","3,884.34","3,733.78",488.60K,3.45%
Ethereum,18-Oct-21,"3,747.60","3,848.64","3,892.01","3,685.82",578.21K,-2.55%
Ethereum,17-Oct-21,"3,845.47","3,827.55","3,917.56","3,664.63",543.52K,0.47%
Ethereum,16-Oct-21,"3,827.55","3,869.05","3,967.43","3,804.55",527.61K,-1.02%
Ethereum,15-Oct-21,"3,866.90","3,790.34","3,904.91","3,735.21",721.14K,2.02%
Ethereum,14-Oct-21,"3,790.41","3,607.36","3,820.47","3,588.24",697.09K,5.08%
Ethereum,13-Oct-21,"3,607.28","3,491.08","3,612.04","3,416.00",557.18K,3.36%
Ethereum,12-Oct-21,"3,489.90","3,541.49","3,545.35","3,404.49",609.89K,-1.56%
Ethereum,11-Oct-21,"3,545.06","3,414.93","3,622.53","3,381.43",683.24K,3.81%
Ethereum,10-Oct-21,"3,415.03","3,574.52","3,599.18","3,409.22",767.49K,-4.45%
Ethereum,09-Oct-21,"3,574.20","3,559.96","3,626.11","3,541.40",464.11K,0.42%
Ethereum,08-Oct-21,"3,559.42","3,586.91","3,668.35","3,537.24",681.74K,-0.74%
Ethereum,07-Oct-21,"3,586.00","3,575.43","3,650.18","3,473.47",826.29K,0.30%
Ethereum,06-Oct-21,"3,575.41","3,515.35","3,627.19","3,345.56",1.05M,1.65%
Ethereum,05-Oct-21,"3,517.26","3,383.32","3,540.83","3,365.28",663.88K,3.97%
Ethereum,04-Oct-21,"3,382.90","3,417.26","3,436.34","3,273.22",826.83K,-1.01%
Ethereum,03-Oct-21,"3,417.34","3,388.83","3,485.48","3,346.63",642.59K,0.84%
Ethereum,02-Oct-21,"3,388.97","3,309.14","3,467.95","3,265.97",778.15K,2.41%
Ethereum,01-Oct-21,"3,309.13","2,999.86","3,329.32","2,972.75",1.14M,10.28%
Ethereum,30-Sep-21,"3,000.59","2,851.06","3,047.08","2,837.68",968.23K,5.23%
Ethereum,29-Sep-21,"2,851.50","2,807.15","2,948.50","2,784.66",728.86K,1.57%
Ethereum,28-Sep-21,"2,807.28","2,926.04","2,969.18","2,791.42",896.28K,-4.07%
Ethereum,27-Sep-21,"2,926.24","3,061.86","3,163.86","2,926.24",865.30K,-4.48%
Ethereum,26-Sep-21,"3,063.51","2,922.47","3,113.65","2,740.12",1.33M,4.82%
Ethereum,25-Sep-21,"2,922.55","2,928.59","2,965.48","2,812.70",975.49K,-0.21%
Ethereum,24-Sep-21,"2,928.57","3,152.92","3,158.38","2,740.06",1.74M,-7.12%
Ethereum,23-Sep-21,"3,152.92","3,077.80","3,173.00","3,035.96",841.54K,2.44%
Ethereum,22-Sep-21,"3,077.78","2,764.71","3,087.97","2,740.58",1.19M,11.45%
Ethereum,21-Sep-21,"2,761.52","2,976.70","3,101.88","2,659.71",1.79M,-7.21%
Ethereum,20-Sep-21,"2,976.05","3,328.49","3,344.04","2,931.64",1.72M,-10.61%
Ethereum,19-Sep-21,"3,329.12","3,435.92","3,455.67","3,282.85",614.00K,-3.11%
Ethereum,18-Sep-21,"3,435.97","3,398.55","3,539.50","3,371.33",600.19K,1.10%
Ethereum,17-Sep-21,"3,398.65","3,569.92","3,592.20","3,352.32",748.10K,-4.78%
Ethereum,16-Sep-21,"3,569.43","3,612.23","3,672.68","3,488.53",195.79K,-1.18%
Ethereum,15-Sep-21,"3,611.90","3,430.36","3,612.29","3,361.63",790.27K,5.34%
Ethereum,14-Sep-21,"3,428.87","3,284.65","3,428.87","3,270.91",720.34K,4.39%
Ethereum,13-Sep-21,"3,284.52","3,408.17","3,429.24","3,118.66",1.34M,-3.63%
Ethereum,12-Sep-21,"3,408.28","3,267.33","3,469.50","3,231.87",805.97K,4.31%
Ethereum,11-Sep-21,"3,267.33","3,209.37","3,345.37","3,202.41",732.95K,1.87%
Ethereum,10-Sep-21,"3,207.27","3,423.87","3,512.90","3,156.28",1.21M,-6.32%
Ethereum,09-Sep-21,"3,423.51","3,498.92","3,564.30","3,395.94",1.09M,-2.05%
Ethereum,08-Sep-21,"3,495.10","3,424.35","3,557.67","3,221.60",780.68K,2.10%
Ethereum,07-Sep-21,"3,423.12","3,926.84","3,945.79","3,061.30",2.47M,-12.84%
Ethereum,06-Sep-21,"3,927.21","3,950.20","3,968.20","3,867.55",764.56K,-0.59%
Ethereum,05-Sep-21,"3,950.62","3,885.40","3,981.22","3,834.74",714.16K,1.69%
Ethereum,04-Sep-21,"3,884.97","3,938.45","3,968.33","3,844.07",672.53K,-1.30%
Ethereum,03-Sep-21,"3,936.29","3,785.85","4,024.89","3,715.97",1.20M,3.96%
Ethereum,02-Sep-21,"3,786.19","3,826.90","3,833.89","3,723.42",928.70K,-1.21%
Ethereum,01-Sep-21,"3,832.73","3,429.65","3,839.91","3,384.82",1.48M,11.72%
Ethereum,31-Aug-21,"3,430.74","3,228.23","3,467.42","3,191.34",1.52M,6.36%
Ethereum,30-Aug-21,"3,225.67","3,222.43","3,345.72","3,145.53",966.58K,0.11%
Ethereum,29-Aug-21,"3,222.16","3,243.96","3,282.21","3,155.31",643.73K,-0.67%
Ethereum,28-Aug-21,"3,243.90","3,273.78","3,284.58","3,212.24",466.21K,-0.91%
Ethereum,27-Aug-21,"3,273.58","3,093.78","3,279.93","3,063.37",839.54K,5.82%
Ethereum,26-Aug-21,"3,093.54","3,228.03","3,249.62","3,057.48",118.44K,-4.17%
Ethereum,25-Aug-21,"3,228.15","3,172.12","3,247.43","3,080.70",923.13K,1.73%
Ethereum,24-Aug-21,"3,173.26","3,322.60","3,357.99","3,150.75",988.82K,-4.41%
Ethereum,23-Aug-21,"3,319.49","3,238.41","3,375.42","3,231.96",1.09M,2.49%
Ethereum,22-Aug-21,"3,238.70","3,224.17","3,271.94","3,128.98",747.65K,0.46%
Ethereum,21-Aug-21,"3,223.96","3,285.12","3,307.33","3,200.19",768.74K,-1.83%
Ethereum,20-Aug-21,"3,284.21","3,184.83","3,300.36","3,179.18",739.32K,3.12%
Ethereum,19-Aug-21,"3,184.82","3,016.92","3,185.51","2,962.04",844.13K,5.57%
Ethereum,18-Aug-21,"3,016.91","3,012.62","3,124.51","2,951.04",750.74K,0.08%
Ethereum,17-Aug-21,"3,014.58","3,147.67","3,290.03","2,993.63",1.06M,-4.23%
Ethereum,16-Aug-21,"3,147.65","3,307.96","3,334.22","3,138.37",859.09K,-4.87%
Ethereum,15-Aug-21,"3,308.87","3,264.56","3,318.61","3,115.34",782.81K,1.35%
Ethereum,14-Aug-21,"3,264.69","3,322.25","3,328.38","3,209.45",658.60K,-1.74%
Ethereum,13-Aug-21,"3,322.43","3,043.20","3,324.53","3,035.52",795.54K,9.16%
Ethereum,12-Aug-21,"3,043.61","3,160.17","3,236.28","2,981.35",965.63K,-3.79%
Ethereum,11-Aug-21,"3,163.66","3,140.86","3,269.70","3,122.67",950.12K,0.73%
Ethereum,10-Aug-21,"3,140.71","3,162.81","3,232.02","3,057.84",1.12M,-0.70%
Ethereum,09-Aug-21,"3,162.93","3,011.88","3,184.84","2,899.24",1.44M,5.01%
Ethereum,08-Aug-21,"3,012.07","3,158.30","3,188.49","2,949.66",1.25M,-4.62%
Ethereum,07-Aug-21,"3,158.00","2,889.58","3,169.74","2,867.58",64.84K,9.29%
Ethereum,06-Aug-21,"2,889.43","2,827.23","2,946.62","2,726.04",1.06M,2.20%
Ethereum,05-Aug-21,"2,827.21","2,725.28","2,842.95","2,533.51",1.65M,3.74%
Ethereum,04-Aug-21,"2,725.29","2,506.50","2,766.46","2,462.32",1.23M,8.72%
Ethereum,03-Aug-21,"2,506.65","2,608.01","2,631.43","2,445.49",158.45K,-3.89%
Ethereum,02-Aug-21,"2,608.04","2,556.07","2,664.73","2,513.51",970.67K,2.03%
Ethereum,01-Aug-21,"2,556.23","2,530.94","2,696.38","2,515.26",1.20M,0.95%
Ethereum,31-Jul-21,"2,532.19","2,461.08","2,551.68","2,421.70",507.08K,2.89%
Ethereum,30-Jul-21,"2,460.95","2,380.59","2,467.40","2,320.80",1.03M,3.36%
Ethereum,29-Jul-21,"2,380.93","2,299.46","2,397.71","2,269.15",642.75K,3.56%
Ethereum,28-Jul-21,"2,299.11","2,300.21","2,343.49","2,246.23",968.94K,-0.05%
Ethereum,27-Jul-21,"2,300.22","2,230.24","2,318.68","2,152.92",1.25M,3.17%
Ethereum,26-Jul-21,"2,229.53","2,189.74","2,430.01","2,174.44",1.89M,1.81%
Ethereum,25-Jul-21,"2,189.79","2,166.98","2,195.03","2,108.74",786.94K,1.76%
Ethereum,24-Jul-21,"2,151.85","2,124.00","2,162.29","2,106.71",907.11K,1.33%
Ethereum,23-Jul-21,"2,123.61","2,024.51","2,129.66","2,000.27",961.67K,4.89%
Ethereum,22-Jul-21,"2,024.58","1,994.61","2,043.26","1,952.31",1.02M,1.51%
Ethereum,21-Jul-21,"1,994.49","1,786.18","2,029.51","1,758.64",1.51M,11.67%
Ethereum,20-Jul-21,"1,786.07","1,818.07","1,840.36","1,720.70",1.20M,-1.76%
Ethereum,19-Jul-21,"1,818.07","1,891.43","1,915.15","1,807.19",802.78K,-3.93%
Ethereum,18-Jul-21,"1,892.42","1,898.01","1,988.24","1,881.60",829.77K,-0.29%
Ethereum,17-Jul-21,"1,897.98","1,877.00","1,917.80","1,851.97",623.52K,1.05%
Ethereum,16-Jul-21,"1,878.20","1,917.21","1,960.21","1,852.42",619.62K,-2.03%
Ethereum,15-Jul-21,"1,917.21","1,994.73","2,038.91","1,884.81",645.06K,-3.88%
Ethereum,14-Jul-21,"1,994.64","1,940.48","2,017.99","1,868.45",1.05M,2.78%
Ethereum,13-Jul-21,"1,940.72","2,035.09","2,042.61","1,920.62",717.85K,-4.64%
Ethereum,12-Jul-21,"2,035.09","2,139.44","2,167.60","2,008.66",540.10K,-4.87%
Ethereum,11-Jul-21,"2,139.35","2,110.90","2,173.34","2,081.62",724.84K,1.34%
Ethereum,10-Jul-21,"2,111.12","2,146.15","2,191.30","2,078.43",929.32K,-1.62%
Ethereum,09-Jul-21,"2,145.89","2,120.05","2,185.62","2,066.09",1.42M,1.21%
Ethereum,08-Jul-21,"2,120.22","2,316.21","2,322.47","2,095.92",1.82M,-8.48%
Ethereum,07-Jul-21,"2,316.57","2,322.74","2,402.68","2,296.43",1.32M,-0.26%
Ethereum,06-Jul-21,"2,322.72","2,196.25","2,347.47","2,194.20",1.78M,5.76%
Ethereum,05-Jul-21,"2,196.16","2,322.60","2,322.60","2,163.09",822.95K,-5.47%
Ethereum,04-Jul-21,"2,323.22","2,224.70","2,386.20","2,222.95",1.39M,4.43%
Ethereum,03-Jul-21,"2,224.70","2,154.53","2,236.97","2,115.80",1.28M,3.25%
Ethereum,02-Jul-21,"2,154.78","2,108.58","2,158.70","2,019.75",1.39M,2.17%
Ethereum,01-Jul-21,"2,109.11","2,274.50","2,274.63","2,077.56",1.71M,-7.24%
Ethereum,30-Jun-21,"2,273.84","2,158.32","2,281.55","2,090.61",1.90M,5.33%
Ethereum,29-Jun-21,"2,158.71","2,083.48","2,241.86","2,076.17",898.06K,3.63%
Ethereum,28-Jun-21,"2,083.09","1,981.24","2,142.84","1,962.89",2.19M,5.21%
Ethereum,27-Jun-21,"1,979.88","1,830.42","1,980.70","1,808.59",1.87M,8.15%
Ethereum,26-Jun-21,"1,830.62","1,810.53","1,850.40","1,719.32",1.99M,1.11%
Ethereum,25-Jun-21,"1,810.57","1,989.77","2,017.47","1,793.47",1.65M,-8.98%
Ethereum,24-Jun-21,"1,989.14","1,968.76","2,033.96","1,886.74",1.64M,1.05%
Ethereum,23-Jun-21,"1,968.39","1,877.28","2,043.10","1,823.57",1.77M,4.89%
Ethereum,22-Jun-21,"1,876.66","1,890.95","1,994.32","1,707.24",2.84M,-0.77%
Ethereum,21-Jun-21,"1,891.18","2,244.25","2,257.86","1,868.32",2.69M,-15.72%
Ethereum,20-Jun-21,"2,243.86","2,166.30","2,276.83","2,045.03",1.42M,3.55%
Ethereum,19-Jun-21,"2,166.91","2,229.53","2,276.70","2,164.14",1.08M,-2.81%
Ethereum,18-Jun-21,"2,229.53","2,372.10","2,376.62","2,142.74",778.79K,-5.99%
Ethereum,17-Jun-21,"2,371.62","2,367.78","2,459.11","2,309.08",1.06M,0.18%
Ethereum,16-Jun-21,"2,367.28","2,544.35","2,552.12","2,353.24",1.37M,-6.94%
Ethereum,15-Jun-21,"2,543.83","2,581.42","2,637.90","2,512.39",1.95M,-1.46%
Ethereum,14-Jun-21,"2,581.48","2,508.49","2,606.91","2,467.61",1.79M,2.92%
Ethereum,13-Jun-21,"2,508.27","2,368.68","2,547.90","2,311.96",1.62M,5.90%
Ethereum,12-Jun-21,"2,368.47","2,351.45","2,448.04","2,260.80",1.80M,0.72%
Ethereum,11-Jun-21,"2,351.45","2,470.04","2,493.48","2,324.21",587.18K,-4.80%
Ethereum,10-Jun-21,"2,469.97","2,607.45","2,615.46","2,432.41",1.29M,-5.23%
Ethereum,09-Jun-21,"2,606.23","2,507.86","2,620.74","2,408.37",2.32M,3.81%
Ethereum,08-Jun-21,"2,510.65","2,592.12","2,618.70","2,320.64",75.18K,-3.16%
Ethereum,07-Jun-21,"2,592.63","2,713.52","2,842.88","2,581.24",3.01M,-4.46%
Ethereum,06-Jun-21,"2,713.66","2,628.43","2,743.53","2,614.48",756.36K,3.22%
Ethereum,05-Jun-21,"2,628.98","2,688.75","2,814.02","2,555.98",2.55M,-2.14%
Ethereum,04-Jun-21,"2,686.50","2,856.63","2,856.63","2,557.71",2.47M,-5.85%
Ethereum,03-Jun-21,"2,853.35","2,705.05","2,889.19","2,666.39",1.09M,5.44%
Ethereum,02-Jun-21,"2,706.10","2,633.74","2,801.00","2,554.88",2.60M,2.75%
Ethereum,01-Jun-21,"2,633.67","2,707.94","2,738.23","2,529.73",2.45M,-2.76%
Ethereum,31-May-21,"2,708.47","2,386.93","2,713.98","2,279.42",2.83M,13.51%
Ethereum,30-May-21,"2,386.10","2,276.97","2,465.84","2,181.93",2.80M,4.83%
Ethereum,29-May-21,"2,276.07","2,411.68","2,567.42","2,207.21",2.94M,-5.73%
Ethereum,28-May-21,"2,414.29","2,742.39","2,760.17","2,332.43",3.26M,-11.75%
Ethereum,27-May-21,"2,735.88","2,885.02","2,885.87","2,638.62",2.39M,-5.16%
Ethereum,26-May-21,"2,884.66","2,705.69","2,908.37","2,648.10",2.66M,6.64%
Ethereum,25-May-21,"2,705.09","2,647.27","2,747.49","2,388.81",3.28M,2.20%
Ethereum,24-May-21,"2,646.79","2,101.30","2,667.20","2,080.87",3.24M,25.96%
Ethereum,23-May-21,"2,101.34","2,292.68","2,379.89","1,739.91",3.52M,-8.30%
Ethereum,22-May-21,"2,291.60","2,433.09","2,481.06","2,162.84",2.82M,-5.82%
Ethereum,21-May-21,"2,433.11","2,766.88","2,931.66","2,111.42",4.23M,-12.40%
Ethereum,20-May-21,"2,777.55","2,436.59","2,988.52","2,163.40",4.33M,14.04%
Ethereum,19-May-21,"2,435.69","3,376.22","3,434.01","1,922.25",6.42M,-27.89%
Ethereum,18-May-21,"3,377.55","3,280.50","3,558.57","3,244.93",2.30M,2.98%
Ethereum,17-May-21,"3,279.68","3,582.19","3,582.27","3,130.12",2.85M,-8.44%
Ethereum,16-May-21,"3,582.12","3,643.67","3,877.20","3,351.92",2.28M,-1.63%
Ethereum,15-May-21,"3,641.65","4,074.57","4,129.99","3,639.12",1.94M,-10.64%
Ethereum,14-May-21,"4,075.38","3,719.46","4,171.76","3,694.54",2.06M,9.56%
Ethereum,13-May-21,"3,719.62","3,807.50","4,031.99","3,539.96",3.21M,-2.42%
Ethereum,12-May-21,"3,811.77","4,173.61","4,366.10","3,794.15",2.78M,-8.54%
Ethereum,11-May-21,"4,167.78","3,948.66","4,177.53","3,781.86",1.27M,5.57%
Ethereum,10-May-21,"3,947.90","3,923.48","4,203.98","3,669.84",2.70M,0.65%
Ethereum,09-May-21,"3,922.23","3,905.69","3,979.77","3,734.44",1.94M,0.43%
Ethereum,08-May-21,"3,905.55","3,479.81","3,952.88","3,453.37",1.34M,12.19%
Ethereum,07-May-21,"3,481.22","3,490.83","3,583.34","3,363.56",1.35M,-0.24%
Ethereum,06-May-21,"3,489.52","3,522.74","3,601.59","3,380.60",1.51M,-0.94%
Ethereum,05-May-21,"3,522.76","3,284.31","3,540.78","3,228.86",1.87M,7.18%
Ethereum,04-May-21,"3,286.71","3,429.48","3,516.34","3,188.90",2.74M,-4.16%
Ethereum,03-May-21,"3,429.37","2,950.07","3,451.44","2,950.07",2.32M,16.24%
Ethereum,02-May-21,"2,950.33","2,945.04","2,984.52","2,854.12",1.30M,0.19%
Ethereum,01-May-21,"2,944.66","2,772.27","2,951.74","2,753.60",1.51M,6.20%
Ethereum,30-Apr-21,"2,772.78","2,757.02","2,797.61","2,726.03",1.52M,0.56%
Ethereum,29-Apr-21,"2,757.36","2,746.51","2,797.52","2,670.35",1.65M,0.39%
Ethereum,28-Apr-21,"2,746.54","2,665.83","2,759.03","2,562.74",1.74M,3.05%
Ethereum,27-Apr-21,"2,665.24","2,531.07","2,677.95","2,484.44",1.45M,5.22%
Ethereum,26-Apr-21,"2,533.12","2,320.63","2,539.80","2,305.97",1.79M,9.35%
Ethereum,25-Apr-21,"2,316.48","2,217.23","2,355.20","2,169.91",1.02M,4.54%
Ethereum,24-Apr-21,"2,215.93","2,367.35","2,367.46","2,159.60",1.61M,-6.39%
Ethereum,23-Apr-21,"2,367.31","2,398.95","2,440.21","2,119.26",3.46M,-1.41%
Ethereum,22-Apr-21,"2,401.10","2,360.32","2,642.99","2,313.46",3.17M,1.71%
Ethereum,21-Apr-21,"2,360.81","2,331.84","2,467.51","2,238.15",2.10M,1.23%
Ethereum,20-Apr-21,"2,332.14","2,161.06","2,345.18","2,058.00",1.86M,7.94%
Ethereum,19-Apr-21,"2,160.63","2,236.10","2,275.87","2,081.30",1.90M,-3.42%
Ethereum,18-Apr-21,"2,237.17","2,317.88","2,338.53","1,948.93",2.76M,-3.50%
Ethereum,17-Apr-21,"2,318.33","2,424.12","2,493.93","2,314.12",1.73M,-4.33%
Ethereum,16-Apr-21,"2,423.18","2,514.55","2,544.54","2,302.30",2.08M,-3.62%
Ethereum,15-Apr-21,"2,514.22","2,432.90","2,541.90","2,402.75",1.91M,3.40%
Ethereum,14-Apr-21,"2,431.56","2,299.25","2,445.40","2,281.49",2.11M,5.72%
Ethereum,13-Apr-21,"2,299.93","2,137.55","2,315.47","2,136.49",2.38M,7.58%
Ethereum,12-Apr-21,"2,137.81","2,150.79","2,199.52","2,103.73",2.16M,-0.63%
Ethereum,11-Apr-21,"2,151.42","2,133.89","2,164.76","2,114.55",1.97M,0.83%
Ethereum,10-Apr-21,"2,133.79","2,067.26","2,197.73","2,058.23",2.09M,3.23%
Ethereum,09-Apr-21,"2,066.93","2,080.20","2,101.07","2,050.39",2.47M,-0.62%
Ethereum,08-Apr-21,"2,079.92","1,962.44","2,084.08","1,951.83",1.73M,6.04%
Ethereum,07-Apr-21,"1,961.46","2,112.41","2,128.25","1,939.64",2.30M,-7.11%
Ethereum,06-Apr-21,"2,111.53","2,108.81","2,150.78","2,047.48",1.93M,0.24%
Ethereum,05-Apr-21,"2,106.41","2,076.14","2,127.89","2,004.05",2.31M,1.47%
Ethereum,04-Apr-21,"2,075.94","2,007.82","2,091.31","1,982.00",1.59M,3.35%
Ethereum,03-Apr-21,"2,008.59","2,134.66","2,137.68","2,004.40",2.01M,-5.90%
Ethereum,02-Apr-21,"2,134.55","1,968.12","2,144.11","1,949.99",2.47M,8.47%
Ethereum,01-Apr-21,"1,967.96","1,918.82","1,983.84","1,897.38",2.08M,2.61%
Ethereum,31-Mar-21,"1,917.99","1,841.01","1,945.40","1,774.66",2.59M,4.18%
Ethereum,30-Mar-21,"1,841.01","1,816.92","1,857.65","1,788.60",3.03M,1.34%
Ethereum,29-Mar-21,"1,816.69","1,686.88","1,839.41","1,678.38",1.94M,7.70%
Ethereum,28-Mar-21,"1,686.80","1,712.89","1,724.74","1,661.92",1.31M,-1.53%
Ethereum,27-Mar-21,"1,713.01","1,698.68","1,731.73","1,667.12",1.40M,0.85%
Ethereum,26-Mar-21,"1,698.60","1,586.36","1,699.27","1,586.28",1.64M,7.06%
Ethereum,25-Mar-21,"1,586.54","1,582.23","1,621.32","1,550.11",1.54M,0.26%
Ethereum,24-Mar-21,"1,582.38","1,668.42","1,739.82","1,546.48",1.88M,-5.13%
Ethereum,23-Mar-21,"1,667.90","1,681.50","1,720.01","1,654.14",1.46M,-0.86%
Ethereum,22-Mar-21,"1,682.37","1,783.58","1,806.62","1,659.28",1.58M,-5.68%
Ethereum,21-Mar-21,"1,783.72","1,804.60","1,815.85","1,748.47",1.43M,-1.16%
Ethereum,20-Mar-21,"1,804.60","1,809.09","1,868.09","1,801.60",27.03K,-0.28%
Ethereum,19-Mar-21,"1,809.64","1,775.87","1,848.88","1,735.42",1.20M,1.89%
Ethereum,18-Mar-21,"1,776.08","1,823.72","1,849.23","1,760.83",1.53M,-2.59%
Ethereum,17-Mar-21,"1,823.35","1,804.56","1,837.88","1,743.62",1.50M,1.03%
Ethereum,16-Mar-21,"1,804.85","1,792.08","1,817.35","1,715.97",1.81M,0.70%
Ethereum,15-Mar-21,"1,792.38","1,848.18","1,890.59","1,745.04",1.70M,-3.07%
Ethereum,14-Mar-21,"1,849.06","1,921.29","1,932.36","1,836.78",671.56K,-3.75%
Ethereum,13-Mar-21,"1,921.13","1,767.05","1,943.36","1,730.46",1.79M,8.73%
Ethereum,12-Mar-21,"1,766.90","1,827.44","1,841.19","1,723.18",1.52M,-3.23%
Ethereum,11-Mar-21,"1,825.79","1,794.28","1,845.32","1,729.05",1.58M,1.76%
Ethereum,10-Mar-21,"1,794.14","1,869.32","1,875.98","1,759.50",1.66M,-4.01%
Ethereum,09-Mar-21,"1,869.10","1,831.57","1,869.10","1,801.29",1.58M,2.05%
